ZipCode,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,school_rating
24599,-0.692666357281267,0.0921790140160498,0.13364258001446672,-0.15825527121491154,0.07083258385170275,5.0
24601,-0.6710205143843632,-0.08830172640995361,0.1582634844451715,-0.11875938590394457,0.04509542195265097,5.0
24602,-0.680035239237492,-0.006903892387669301,0.15432545393956468,-0.1562154174005609,0.0263883286799757,5.0
24603,-0.6894710351207509,0.027996863992500096,0.17252228891675073,-0.19244798568717808,0.018615126052594945,5.0
24604,-0.6825962916513808,-0.019379313086638005,0.16595638890696415,-0.15990117356726674,0.047810425142668804,5.0
24605,-0.6771480537647524,0.0957598304366672,0.09139858647987123,-0.04232954484903356,0.012709746810881333,6.0
24606,-0.6817836126612312,-0.042606177443308434,0.1735501755553266,-0.15454822720803366,0.05274620453789834,5.0
24607,-0.6818673255341368,0.007148910258784592,0.15408589596186864,-0.16976661247806177,0.022069270633639535,5.0
24608,-0.5728510980127401,-0.6413034321411952,0.098287302229016,0.18010537596142231,0.09921872405083625,5.0
24609,-0.6792389457430451,0.07616644839571864,0.11254728722619423,-0.08105276092732584,2.7757017112027678e-05,6.0
24612,-0.6913988269183743,0.0032626441517401737,0.18943190551648503,-0.19886955422699298,0.029097336477006908,5.0
24613,-0.6777187744400304,-0.017521141669068294,0.1512386634178996,-0.14766903540235074,0.027375523626671033,5.0
24614,-0.6799967224884168,0.0589262244179543,0.11632751783478423,-0.05005275478528524,0.0684442335781125,3.0
24619,-0.5728510980127401,-0.6413034321411952,0.098287302229016,0.18010537596142231,0.09921872405083625,5.0
24620,-0.6816598013626463,-0.0034574900496129597,0.15533477502301915,-0.12820702190101976,0.05832281921074381,3.5
24622,-0.6864373788828118,0.016158643372531506,0.16688443170886813,-0.18055830923182606,0.021300744201107377,5.0
24624,-0.5728510980127401,-0.6413034321411952,0.098287302229016,0.18010537596142231,0.09921872405083625,5.0
24627,-0.5728443727464648,-0.6411994843997634,0.09820224477966759,0.1803035611325417,0.09920521778064456,5.0
24628,-0.6795380780256415,-0.04900763532776382,0.17033485714948463,-0.14919696490131654,0.03954249900883596,5.0
24630,-0.6806497185153122,0.08446955099031213,0.11396325506661628,-0.09810275191276188,-0.015698863884903262,7.0
24631,-0.6976901571994725,0.12306998206033688,0.13441266351148612,-0.1465622446855517,0.07234180430010081,5.0
24634,-0.6800933171387794,-0.02290556058903137,0.160666041074441,-0.1534818406858565,0.04568002358078776,4.0
24635,-0.7062022998158587,0.16178475288413385,0.12921909506268459,-0.14318609619785483,0.11684430314138658,5.0
24637,-0.6792609887771439,0.0380289577858929,0.1303987789341744,-0.12855991884543286,0.01475753525700599,5.0
24639,-0.6812522720001345,0.02227605394543821,0.14474929482605653,-0.1318217673737891,0.023380872709215055,5.0
24640,-0.5728510980127401,-0.6413034321411952,0.098287302229016,0.18010537596142231,0.09921872405083625,5.0
24641,-0.6739229621960504,0.03510523638622849,0.11467707624329147,-0.07933030977588146,-0.012154746942451581,7.0
24646,-0.6904279807873221,0.04151260298752794,0.16911092091296265,-0.19934796290072382,0.014869195233132041,5.0
24647,-0.5728510980127401,-0.6413034321411952,0.098287302229016,0.18010537596142231,0.09921872405083625,5.0
